Date,"Solar Production, KWh","Wind Production, KWh (avg)",SolarScalingFactor,WindScalingFactor,SolarNormalized,WindNormalized,SolarScaled,WindScaled,ProductionCombined,Baseload
1990-01-11 21:00:00,0.0,27.28,6.88,20.35,0.0,0.65,0.0,13.24,13.24,11.53
1990-01-11 22:00:00,0.0,25.1,6.88,20.35,0.0,0.6,0.0,12.18,12.18,11.53
1990-01-11 23:00:00,0.0,27.76,6.88,20.35,0.0,0.66,0.0,13.47,13.47,11.53
1990-01-12 00:00:00,0.0,28.12,6.88,20.35,0.0,0.67,0.0,13.64,13.64,11.53
1990-01-12 01:00:00,0.0,28.26,6.88,20.35,0.0,0.67,0.0,13.71,13.71,11.53
1990-01-12 02:00:00,0.0,28.7,6.88,20.35,0.0,0.68,0.0,13.92,13.92,11.53
1990-01-12 03:00:00,0.0,28.69,6.88,20.35,0.0,0.68,0.0,13.92,13.92,11.53
1990-01-12 04:00:00,0.0,28.18,6.88,20.35,0.0,0.67,0.0,13.67,13.67,11.53
1990-01-12 05:00:00,0.0,27.26,6.88,20.35,0.0,0.65,0.0,13.23,13.23,11.53
1990-01-12 06:00:00,0.0,27.98,6.88,20.35,0.0,0.67,0.0,13.58,13.58,11.53
1990-01-12 07:00:00,0.0,27.96,6.88,20.35,0.0,0.67,0.0,13.57,13.57,11.53
1990-01-12 08:00:00,-0.5,28.02,6.88,20.35,-0.0,0.67,-0.0,13.59,13.59,11.53
1990-01-12 09:00:00,332.17,28.05,6.88,20.35,0.03,0.67,0.24,13.61,13.85,11.53
1990-01-12 10:00:00,399.82,28.07,6.88,20.35,0.04,0.67,0.29,13.62,13.91,11.53
1990-01-12 11:00:00,596.15,28.18,6.88,20.35,0.06,0.67,0.43,13.67,14.11,11.53
1990-01-12 12:00:00,2723.3,30.95,6.88,20.35,0.29,0.74,1.98,15.02,16.99,11.53
1990-01-12 13:00:00,2767.7,35.17,6.88,20.35,0.29,0.84,2.01,17.06,19.07,11.53
1990-01-12 14:00:00,2299.2,33.72,6.88,20.35,0.24,0.8,1.67,16.36,18.03,11.53
1990-01-12 15:00:00,136.22,29.29,6.88,20.35,0.01,0.7,0.1,14.21,14.31,11.53
1990-01-12 16:00:00,0.0,25.18,6.88,20.35,0.0,0.6,0.0,12.22,12.22,11.53
1990-01-12 17:00:00,0.0,22.69,6.88,20.35,0.0,0.54,0.0,11.01,11.01,11.53
1990-01-12 18:00:00,0.0,20.69,6.88,20.35,0.0,0.49,0.0,10.04,10.04,11.53
1990-01-12 19:00:00,0.0,18.66,6.88,20.35,0.0,0.44,0.0,9.05,9.05,11.53
1990-01-12 20:00:00,0.0,17.17,6.88,20.35,0.0,0.41,0.0,8.33,8.33,11.53
1990-01-12 21:00:00,0.0,16.65,6.88,20.35,0.0,0.4,0.0,8.08,8.08,11.53
1990-01-12 22:00:00,0.0,16.31,6.88,20.35,0.0,0.39,0.0,7.91,7.91,11.53
1990-01-12 23:00:00,0.0,21.53,6.88,20.35,0.0,0.51,0.0,10.44,10.44,11.53
1990-01-13 00:00:00,0.0,24.61,6.88,20.35,0.0,0.59,0.0,11.94,11.94,11.53
1990-01-13 01:00:00,0.0,29.94,6.88,20.35,0.0,0.71,0.0,14.53,14.53,11.53
1990-01-13 02:00:00,0.0,33.13,6.88,20.35,0.0,0.79,0.0,16.08,16.08,11.53
1990-01-13 03:00:00,0.0,32.05,6.88,20.35,0.0,0.76,0.0,15.55,15.55,11.53
1990-01-13 04:00:00,0.0,30.99,6.88,20.35,0.0,0.74,0.0,15.03,15.03,11.53
1990-01-13 05:00:00,0.0,32.73,6.88,20.35,0.0,0.78,0.0,15.88,15.88,11.53
1990-01-13 06:00:00,0.0,33.09,6.88,20.35,0.0,0.79,0.0,16.05,16.05,11.53
1990-01-13 07:00:00,0.0,34.44,6.88,20.35,0.0,0.82,0.0,16.71,16.71,11.53
1990-01-13 08:00:00,-0.5,26.7,6.88,20.35,-0.0,0.64,-0.0,12.95,12.95,11.53
1990-01-13 09:00:00,2011.2,29.8,6.88,20.35,0.21,0.71,1.46,14.46,15.92,11.53
1990-01-13 10:00:00,2157.3,29.58,6.88,20.35,0.23,0.71,1.56,14.35,15.92,11.53
1990-01-13 11:00:00,690.48,26.06,6.88,20.35,0.07,0.62,0.5,12.64,13.14,11.53
1990-01-13 12:00:00,776.43,19.67,6.88,20.35,0.08,0.47,0.56,9.54,10.11,11.53
1990-01-13 13:00:00,3723.3,20.67,6.88,20.35,0.39,0.49,2.7,10.03,12.73,11.53
1990-01-13 14:00:00,1471.7,19.57,6.88,20.35,0.16,0.47,1.07,9.49,10.56,11.53
1990-01-13 15:00:00,214.59,22.27,6.88,20.35,0.02,0.53,0.16,10.81,10.96,11.53
1990-01-13 16:00:00,0.0,21.31,6.88,20.35,0.0,0.51,0.0,10.34,10.34,11.53
1990-01-13 17:00:00,0.0,22.27,6.88,20.35,0.0,0.53,0.0,10.81,10.81,11.53
1990-01-13 18:00:00,0.0,22.15,6.88,20.35,0.0,0.53,0.0,10.75,10.75,11.53
1990-01-13 19:00:00,0.0,21.8,6.88,20.35,0.0,0.52,0.0,10.58,10.58,11.53
1990-01-13 20:00:00,0.0,22.66,6.88,20.35,0.0,0.54,0.0,10.99,10.99,11.53
1990-01-13 21:00:00,0.0,23.91,6.88,20.35,0.0,0.57,0.0,11.6,11.6,11.53
1990-01-13 22:00:00,0.0,20.17,6.88,20.35,0.0,0.48,0.0,9.79,9.79,11.53
1990-01-13 23:00:00,0.0,18.13,6.88,20.35,0.0,0.43,0.0,8.8,8.8,11.53
1990-01-14 00:00:00,0.0,17.52,6.88,20.35,0.0,0.42,0.0,8.5,8.5,11.53
1990-01-14 01:00:00,0.0,19.9,6.88,20.35,0.0,0.47,0.0,9.65,9.65,11.53
1990-01-14 02:00:00,0.0,20.08,6.88,20.35,0.0,0.48,0.0,9.74,9.74,11.53
1990-01-14 03:00:00,0.0,20.94,6.88,20.35,0.0,0.5,0.0,10.16,10.16,11.53
1990-01-14 04:00:00,0.0,21.47,6.88,20.35,0.0,0.51,0.0,10.42,10.42,11.53
1990-01-14 05:00:00,0.0,22.52,6.88,20.35,0.0,0.54,0.0,10.93,10.93,11.53
1990-01-14 06:00:00,0.0,25.4,6.88,20.35,0.0,0.61,0.0,12.32,12.32,11.53
1990-01-14 07:00:00,0.0,29.18,6.88,20.35,0.0,0.7,0.0,14.16,14.16,11.53
1990-01-14 08:00:00,-0.5,28.42,6.88,20.35,-0.0,0.68,-0.0,13.79,13.79,11.53
1990-01-14 09:00:00,388.99,26.21,6.88,20.35,0.04,0.62,0.28,12.72,13.0,11.53
1990-01-14 10:00:00,183.12,29.5,6.88,20.35,0.02,0.7,0.13,14.31,14.45,11.53
1990-01-14 11:00:00,706.15,31.75,6.88,20.35,0.07,0.76,0.51,15.4,15.92,11.53
1990-01-14 12:00:00,1386.3,31.25,6.88,20.35,0.15,0.75,1.01,15.16,16.17,11.53
1990-01-14 13:00:00,874.7,33.55,6.88,20.35,0.09,0.8,0.63,16.28,16.91,11.53
1990-01-14 14:00:00,796.49,35.71,6.88,20.35,0.08,0.85,0.58,17.32,17.9,11.53
1990-01-14 15:00:00,56.747,34.76,6.88,20.35,0.01,0.83,0.04,16.87,16.91,11.53
1990-01-14 16:00:00,-0.5,31.73,6.88,20.35,-0.0,0.76,-0.0,15.4,15.4,11.53
1990-01-14 17:00:00,0.0,29.67,6.88,20.35,0.0,0.71,0.0,14.39,14.39,11.53
1990-01-14 18:00:00,0.0,29.11,6.88,20.35,0.0,0.69,0.0,14.12,14.12,11.53
1990-01-14 19:00:00,0.0,30.41,6.88,20.35,0.0,0.73,0.0,14.76,14.76,11.53
1990-01-14 20:00:00,0.0,31.91,6.88,20.35,0.0,0.76,0.0,15.48,15.48,11.53
1990-01-14 21:00:00,0.0,32.55,6.88,20.35,0.0,0.78,0.0,15.79,15.79,11.53
1990-01-14 22:00:00,0.0,34.18,6.88,20.35,0.0,0.81,0.0,16.58,16.58,11.53
1990-01-14 23:00:00,0.0,35.56,6.88,20.35,0.0,0.85,0.0,17.25,17.25,11.53
1990-01-15 00:00:00,0.0,31.12,6.88,20.35,0.0,0.74,0.0,15.1,15.1,11.53
1990-01-15 01:00:00,0.0,28.73,6.88,20.35,0.0,0.69,0.0,13.94,13.94,11.53
1990-01-15 02:00:00,0.0,26.73,6.88,20.35,0.0,0.64,0.0,12.97,12.97,11.53
1990-01-15 03:00:00,0.0,28.83,6.88,20.35,0.0,0.69,0.0,13.99,13.99,11.53
1990-01-15 04:00:00,0.0,29.04,6.88,20.35,0.0,0.69,0.0,14.09,14.09,11.53
1990-01-15 05:00:00,0.0,27.15,6.88,20.35,0.0,0.65,0.0,13.17,13.17,11.53
1990-01-15 06:00:00,0.0,29.46,6.88,20.35,0.0,0.7,0.0,14.29,14.29,11.53
1990-01-15 07:00:00,0.0,34.65,6.88,20.35,0.0,0.83,0.0,16.81,16.81,11.53
1990-01-15 08:00:00,-0.5,34.97,6.88,20.35,-0.0,0.83,-0.0,16.97,16.97,11.53
1990-01-15 09:00:00,244.28,33.11,6.88,20.35,0.03,0.79,0.18,16.06,16.24,11.53
1990-01-15 10:00:00,483.48,29.68,6.88,20.35,0.05,0.71,0.35,14.4,14.75,11.53
1990-01-15 11:00:00,603.87,28.66,6.88,20.35,0.06,0.68,0.44,13.9,14.34,11.53
1990-01-15 12:00:00,583.07,24.31,6.88,20.35,0.06,0.58,0.42,11.79,12.22,11.53
1990-01-15 13:00:00,499.03,21.42,6.88,20.35,0.05,0.51,0.36,10.39,10.75,11.53
1990-01-15 14:00:00,275.09,19.71,6.88,20.35,0.03,0.47,0.2,9.56,9.76,11.53
1990-01-15 15:00:00,43.474,25.7,6.88,20.35,0.0,0.61,0.03,12.47,12.5,11.53
1990-01-15 16:00:00,-0.5,24.74,6.88,20.35,-0.0,0.59,-0.0,12.0,12.0,11.53
1990-01-15 17:00:00,0.0,20.27,6.88,20.35,0.0,0.48,0.0,9.84,9.84,11.53
1990-01-15 18:00:00,0.0,17.83,6.88,20.35,0.0,0.43,0.0,8.65,8.65,11.53
1990-01-15 19:00:00,0.0,17.26,6.88,20.35,0.0,0.41,0.0,8.37,8.37,11.53
1990-01-15 20:00:00,0.0,18.07,6.88,20.35,0.0,0.43,0.0,8.77,8.77,11.53
1990-01-15 21:00:00,0.0,21.04,6.88,20.35,0.0,0.5,0.0,10.21,10.21,11.53
1990-01-15 22:00:00,0.0,23.39,6.88,20.35,0.0,0.56,0.0,11.35,11.35,11.53
1990-01-15 23:00:00,0.0,23.25,6.88,20.35,0.0,0.55,0.0,11.28,11.28,11.53
1990-01-16 00:00:00,0.0,22.36,6.88,20.35,0.0,0.53,0.0,10.85,10.85,11.53
1990-01-16 01:00:00,0.0,20.09,6.88,20.35,0.0,0.48,0.0,9.75,9.75,11.53
1990-01-16 02:00:00,0.0,20.32,6.88,20.35,0.0,0.48,0.0,9.86,9.86,11.53
1990-01-16 03:00:00,0.0,19.7,6.88,20.35,0.0,0.47,0.0,9.56,9.56,11.53
1990-01-16 04:00:00,0.0,21.11,6.88,20.35,0.0,0.5,0.0,10.24,10.24,11.53
1990-01-16 05:00:00,0.0,19.44,6.88,20.35,0.0,0.46,0.0,9.43,9.43,11.53
1990-01-16 06:00:00,0.0,17.96,6.88,20.35,0.0,0.43,0.0,8.72,8.72,11.53
1990-01-16 07:00:00,0.0,23.16,6.88,20.35,0.0,0.55,0.0,11.23,11.23,11.53
1990-01-16 08:00:00,-0.5,28.19,6.88,20.35,-0.0,0.67,-0.0,13.68,13.68,11.53
1990-01-16 09:00:00,88.265,25.2,6.88,20.35,0.01,0.6,0.06,12.23,12.29,11.53
1990-01-16 10:00:00,171.3,25.62,6.88,20.35,0.02,0.61,0.12,12.43,12.55,11.53
1990-01-16 11:00:00,171.06,24.02,6.88,20.35,0.02,0.57,0.12,11.66,11.78,11.53
1990-01-16 12:00:00,150.57,24.29,6.88,20.35,0.02,0.58,0.11,11.78,11.89,11.53
1990-01-16 13:00:00,3116.2,22.36,6.88,20.35,0.33,0.53,2.26,10.85,13.11,11.53
1990-01-16 14:00:00,2166.9,23.51,6.88,20.35,0.23,0.56,1.57,11.41,12.98,11.53
1990-01-16 15:00:00,641.91,23.81,6.88,20.35,0.07,0.57,0.47,11.55,12.02,11.53
1990-01-16 16:00:00,-0.5,30.97,6.88,20.35,-0.0,0.74,-0.0,15.02,15.02,11.53
1990-01-16 17:00:00,0.0,31.35,6.88,20.35,0.0,0.75,0.0,15.21,15.21,11.53
1990-01-16 18:00:00,0.0,33.65,6.88,20.35,0.0,0.8,0.0,16.33,16.33,11.53
1990-01-16 19:00:00,0.0,34.52,6.88,20.35,0.0,0.82,0.0,16.75,16.75,11.53
1990-01-16 20:00:00,0.0,33.82,6.88,20.35,0.0,0.81,0.0,16.41,16.41,11.53
1990-01-16 21:00:00,0.0,31.79,6.88,20.35,0.0,0.76,0.0,15.42,15.42,11.53
1990-01-16 22:00:00,0.0,28.63,6.88,20.35,0.0,0.68,0.0,13.89,13.89,11.53
1990-01-16 23:00:00,0.0,22.95,6.88,20.35,0.0,0.55,0.0,11.13,11.13,11.53
1990-01-17 00:00:00,0.0,21.63,6.88,20.35,0.0,0.52,0.0,10.49,10.49,11.53
1990-01-17 01:00:00,0.0,20.55,6.88,20.35,0.0,0.49,0.0,9.97,9.97,11.53
1990-01-17 02:00:00,0.0,23.74,6.88,20.35,0.0,0.57,0.0,11.52,11.52,11.53
1990-01-17 03:00:00,0.0,25.78,6.88,20.35,0.0,0.61,0.0,12.51,12.51,11.53
1990-01-17 04:00:00,0.0,24.89,6.88,20.35,0.0,0.59,0.0,12.08,12.08,11.53
1990-01-17 05:00:00,0.0,24.78,6.88,20.35,0.0,0.59,0.0,12.02,12.02,11.53
1990-01-17 06:00:00,0.0,23.57,6.88,20.35,0.0,0.56,0.0,11.44,11.44,11.53
1990-01-17 07:00:00,0.0,26.06,6.88,20.35,0.0,0.62,0.0,12.64,12.64,11.53
1990-01-17 08:00:00,-0.5,27.05,6.88,20.35,-0.0,0.64,-0.0,13.12,13.12,11.53
1990-01-17 09:00:00,-0.5,27.53,6.88,20.35,-0.0,0.66,-0.0,13.36,13.36,11.53
1990-01-17 10:00:00,266.94,25.96,6.88,20.35,0.03,0.62,0.19,12.6,12.79,11.53
1990-01-17 11:00:00,499.45,22.25,6.88,20.35,0.05,0.53,0.36,10.8,11.16,11.53
1990-01-17 12:00:00,666.12,20.2,6.88,20.35,0.07,0.48,0.48,9.8,10.28,11.53
1990-01-17 13:00:00,3986.6,19.53,6.88,20.35,0.42,0.47,2.89,9.47,12.36,11.53
1990-01-17 14:00:00,3192.7,18.75,6.88,20.35,0.34,0.45,2.32,9.1,11.42,11.53
1990-01-17 15:00:00,921.94,24.89,6.88,20.35,0.1,0.59,0.67,12.08,12.75,11.53
1990-01-17 16:00:00,-0.5,26.77,6.88,20.35,-0.0,0.64,-0.0,12.99,12.99,11.53
1990-01-17 17:00:00,0.0,27.05,6.88,20.35,0.0,0.64,0.0,13.12,13.12,11.53
1990-01-17 18:00:00,0.0,27.69,6.88,20.35,0.0,0.66,0.0,13.43,13.43,11.53
1990-01-17 19:00:00,0.0,27.85,6.88,20.35,0.0,0.66,0.0,13.51,13.51,11.53
1990-01-17 20:00:00,0.0,27.91,6.88,20.35,0.0,0.67,0.0,13.54,13.54,11.53
1990-01-17 21:00:00,0.0,27.75,6.88,20.35,0.0,0.66,0.0,13.47,13.47,11.53
1990-01-17 22:00:00,0.0,24.16,6.88,20.35,0.0,0.58,0.0,11.72,11.72,11.53
1990-01-17 23:00:00,0.0,23.79,6.88,20.35,0.0,0.57,0.0,11.54,11.54,11.53
1990-01-18 00:00:00,0.0,22.23,6.88,20.35,0.0,0.53,0.0,10.79,10.79,11.53
1990-01-18 01:00:00,0.0,23.98,6.88,20.35,0.0,0.57,0.0,11.63,11.63,11.53
1990-01-18 02:00:00,0.0,25.29,6.88,20.35,0.0,0.6,0.0,12.27,12.27,11.53
1990-01-18 03:00:00,0.0,27.04,6.88,20.35,0.0,0.64,0.0,13.12,13.12,11.53
1990-01-18 04:00:00,0.0,25.78,6.88,20.35,0.0,0.61,0.0,12.51,12.51,11.53
1990-01-18 05:00:00,0.0,23.78,6.88,20.35,0.0,0.57,0.0,11.54,11.54,11.53
1990-01-18 06:00:00,0.0,22.34,6.88,20.35,0.0,0.53,0.0,10.84,10.84,11.53
1990-01-18 07:00:00,0.0,22.62,6.88,20.35,0.0,0.54,0.0,10.97,10.97,11.53
1990-01-18 08:00:00,-0.5,21.86,6.88,20.35,-0.0,0.52,-0.0,10.6,10.6,11.53
1990-01-18 09:00:00,1231.4,17.05,6.88,20.35,0.13,0.41,0.89,8.27,9.17,11.53
1990-01-18 10:00:00,1084.4,16.57,6.88,20.35,0.11,0.39,0.79,8.04,8.82,11.53
1990-01-18 11:00:00,220.1,9.89,6.88,20.35,0.02,0.24,0.16,4.8,4.96,11.53
1990-01-18 12:00:00,932.74,7.56,6.88,20.35,0.1,0.18,0.68,3.67,4.34,11.53
1990-01-18 13:00:00,3310.4,5.83,6.88,20.35,0.35,0.14,2.4,2.83,5.23,11.53
1990-01-18 14:00:00,830.55,7.4,6.88,20.35,0.09,0.18,0.6,3.59,4.19,11.53
1990-01-18 15:00:00,417.13,11.01,6.88,20.35,0.04,0.26,0.3,5.34,5.64,11.53
1990-01-18 16:00:00,-0.5,14.48,6.88,20.35,-0.0,0.35,-0.0,7.02,7.02,11.53
1990-01-18 17:00:00,0.0,19.81,6.88,20.35,0.0,0.47,0.0,9.61,9.61,11.53
1990-01-18 18:00:00,0.0,25.92,6.88,20.35,0.0,0.62,0.0,12.57,12.57,11.53
1990-01-18 19:00:00,0.0,22.26,6.88,20.35,0.0,0.53,0.0,10.8,10.8,11.53
1990-01-18 20:00:00,0.0,31.09,6.88,20.35,0.0,0.74,0.0,15.08,15.08,11.53
1990-01-18 21:00:00,0.0,25.91,6.88,20.35,0.0,0.62,0.0,12.57,12.57,11.53
1990-01-18 22:00:00,0.0,22.98,6.88,20.35,0.0,0.55,0.0,11.15,11.15,11.53
1990-01-18 23:00:00,0.0,24.7,6.88,20.35,0.0,0.59,0.0,11.98,11.98,11.53
1990-01-19 00:00:00,0.0,25.09,6.88,20.35,0.0,0.6,0.0,12.17,12.17,11.53
1990-01-19 01:00:00,0.0,25.35,6.88,20.35,0.0,0.6,0.0,12.3,12.3,11.53
1990-01-19 02:00:00,0.0,23.89,6.88,20.35,0.0,0.57,0.0,11.59,11.59,11.53
1990-01-19 03:00:00,0.0,22.19,6.88,20.35,0.0,0.53,0.0,10.76,10.76,11.53
1990-01-19 04:00:00,0.0,24.83,6.88,20.35,0.0,0.59,0.0,12.05,12.05,11.53
1990-01-19 05:00:00,0.0,23.78,6.88,20.35,0.0,0.57,0.0,11.54,11.54,11.53
1990-01-19 06:00:00,0.0,22.66,6.88,20.35,0.0,0.54,0.0,10.99,10.99,11.53
1990-01-19 07:00:00,0.0,20.64,6.88,20.35,0.0,0.49,0.0,10.01,10.01,11.53
1990-01-19 08:00:00,80.567,19.02,6.88,20.35,0.01,0.45,0.06,9.23,9.29,11.53
1990-01-19 09:00:00,1352.5,18.15,6.88,20.35,0.14,0.43,0.98,8.81,9.79,11.53
1990-01-19 10:00:00,1769.2,19.99,6.88,20.35,0.19,0.48,1.28,9.7,10.98,11.53
1990-01-19 11:00:00,1732.6,16.75,6.88,20.35,0.18,0.4,1.26,8.13,9.39,11.53
1990-01-19 12:00:00,2047.2,14.2,6.88,20.35,0.22,0.34,1.48,6.89,8.38,11.53
1990-01-19 13:00:00,558.06,12.46,6.88,20.35,0.06,0.3,0.4,6.05,6.45,11.53
1990-01-19 14:00:00,98.85,14.75,6.88,20.35,0.01,0.35,0.07,7.16,7.23,11.53
1990-01-19 15:00:00,632.38,16.07,6.88,20.35,0.07,0.38,0.46,7.8,8.26,11.53
1990-01-19 16:00:00,-0.5,20.03,6.88,20.35,-0.0,0.48,-0.0,9.72,9.72,11.53
1990-01-19 17:00:00,0.0,21.21,6.88,20.35,0.0,0.51,0.0,10.29,10.29,11.53
1990-01-19 18:00:00,0.0,21.93,6.88,20.35,0.0,0.52,0.0,10.64,10.64,11.53
1990-01-19 19:00:00,0.0,23.12,6.88,20.35,0.0,0.55,0.0,11.22,11.22,11.53
1990-01-19 20:00:00,0.0,25.21,6.88,20.35,0.0,0.6,0.0,12.23,12.23,11.53
1990-01-19 21:00:00,0.0,26.71,6.88,20.35,0.0,0.64,0.0,12.96,12.96,11.53
1990-01-19 22:00:00,0.0,22.3,6.88,20.35,0.0,0.53,0.0,10.82,10.82,11.53
1990-01-19 23:00:00,0.0,22.07,6.88,20.35,0.0,0.53,0.0,10.71,10.71,11.53
1990-01-20 00:00:00,0.0,19.96,6.88,20.35,0.0,0.48,0.0,9.69,9.69,11.53
1990-01-20 01:00:00,0.0,18.08,6.88,20.35,0.0,0.43,0.0,8.77,8.77,11.53
1990-01-20 02:00:00,0.0,19.0,6.88,20.35,0.0,0.45,0.0,9.22,9.22,11.53
1990-01-20 03:00:00,0.0,20.34,6.88,20.35,0.0,0.48,0.0,9.87,9.87,11.53
1990-01-20 04:00:00,0.0,22.7,6.88,20.35,0.0,0.54,0.0,11.02,11.02,11.53
1990-01-20 05:00:00,0.0,22.15,6.88,20.35,0.0,0.53,0.0,10.75,10.75,11.53
1990-01-20 06:00:00,0.0,24.31,6.88,20.35,0.0,0.58,0.0,11.79,11.79,11.53
1990-01-20 07:00:00,0.0,24.71,6.88,20.35,0.0,0.59,0.0,11.99,11.99,11.53
1990-01-20 08:00:00,68.529,29.56,6.88,20.35,0.01,0.7,0.05,14.34,14.39,11.53
1990-01-20 09:00:00,43.649,32.15,6.88,20.35,0.0,0.77,0.03,15.6,15.63,11.53
1990-01-20 10:00:00,1309.3,33.48,6.88,20.35,0.14,0.8,0.95,16.25,17.2,11.53
1990-01-20 11:00:00,433.95,33.15,6.88,20.35,0.05,0.79,0.31,16.09,16.4,11.53
1990-01-20 12:00:00,4670.7,34.04,6.88,20.35,0.49,0.81,3.39,16.52,19.91,11.53
1990-01-20 13:00:00,4619.3,36.56,6.88,20.35,0.49,0.87,3.35,17.74,21.09,11.53
1990-01-20 14:00:00,2979.9,35.92,6.88,20.35,0.31,0.86,2.16,17.43,19.59,11.53
1990-01-20 15:00:00,1061.1,38.27,6.88,20.35,0.11,0.91,0.77,18.57,19.34,11.53
1990-01-20 16:00:00,-0.5,40.46,6.88,20.35,-0.0,0.96,-0.0,19.63,19.63,11.53
1990-01-20 17:00:00,0.0,38.81,6.88,20.35,0.0,0.93,0.0,18.83,18.83,11.53
1990-01-20 18:00:00,0.0,41.91,6.88,20.35,0.0,1.0,0.0,20.33,20.33,11.53
1990-01-20 19:00:00,0.0,41.93,6.88,20.35,0.0,1.0,0.0,20.34,20.34,11.53
1990-01-20 20:00:00,0.0,41.93,6.88,20.35,0.0,1.0,0.0,20.34,20.34,11.53
1990-01-20 21:00:00,0.0,41.88,6.88,20.35,0.0,1.0,0.0,20.32,20.32,11.53
1990-01-20 22:00:00,0.0,38.01,6.88,20.35,0.0,0.91,0.0,18.44,18.44,11.53
1990-01-20 23:00:00,0.0,39.95,6.88,20.35,0.0,0.95,0.0,19.38,19.38,11.53
1990-01-21 00:00:00,0.0,39.79,6.88,20.35,0.0,0.95,0.0,19.3,19.3,11.53
1990-01-21 01:00:00,0.0,40.76,6.88,20.35,0.0,0.97,0.0,19.77,19.77,11.53
1990-01-21 02:00:00,0.0,40.97,6.88,20.35,0.0,0.98,0.0,19.88,19.88,11.53
1990-01-21 03:00:00,0.0,41.15,6.88,20.35,0.0,0.98,0.0,19.97,19.97,11.53
1990-01-21 04:00:00,0.0,40.88,6.88,20.35,0.0,0.97,0.0,19.83,19.83,11.53
1990-01-21 05:00:00,0.0,40.65,6.88,20.35,0.0,0.97,0.0,19.72,19.72,11.53
1990-01-21 06:00:00,0.0,41.88,6.88,20.35,0.0,1.0,0.0,20.32,20.32,11.53
1990-01-21 07:00:00,0.0,41.42,6.88,20.35,0.0,0.99,0.0,20.09,20.09,11.53
1990-01-21 08:00:00,69.228,41.54,6.88,20.35,0.01,0.99,0.05,20.15,20.2,11.53
1990-01-21 09:00:00,956.12,41.07,6.88,20.35,0.1,0.98,0.69,19.93,20.62,11.53
1990-01-21 10:00:00,1629.6,41.82,6.88,20.35,0.17,1.0,1.18,20.29,21.47,11.53
1990-01-21 11:00:00,1904.1,41.67,6.88,20.35,0.2,0.99,1.38,20.22,21.6,11.53
1990-01-21 12:00:00,2942.3,41.93,6.88,20.35,0.31,1.0,2.13,20.34,22.48,11.53
1990-01-21 13:00:00,2975.3,41.03,6.88,20.35,0.31,0.98,2.16,19.91,22.07,11.53
1990-01-21 14:00:00,2385.8,41.22,6.88,20.35,0.25,0.98,1.73,20.0,21.73,11.53
1990-01-21 15:00:00,1079.3,38.68,6.88,20.35,0.11,0.92,0.78,18.77,19.55,11.53
1990-01-21 16:00:00,-0.5,37.48,6.88,20.35,-0.0,0.89,-0.0,18.18,18.18,11.53
1990-01-21 17:00:00,0.0,39.2,6.88,20.35,0.0,0.93,0.0,19.02,19.02,11.53
1990-01-21 18:00:00,0.0,40.83,6.88,20.35,0.0,0.97,0.0,19.81,19.81,11.53
1990-01-21 19:00:00,0.0,40.72,6.88,20.35,0.0,0.97,0.0,19.76,19.76,11.53
1990-01-21 20:00:00,0.0,34.87,6.88,20.35,0.0,0.83,0.0,16.92,16.92,11.53
1990-01-21 21:00:00,0.0,36.78,6.88,20.35,0.0,0.88,0.0,17.85,17.85,11.53
1990-01-21 22:00:00,0.0,33.23,6.88,20.35,0.0,0.79,0.0,16.12,16.12,11.53
1990-01-21 23:00:00,0.0,36.19,6.88,20.35,0.0,0.86,0.0,17.56,17.56,11.53
1990-01-22 00:00:00,0.0,39.57,6.88,20.35,0.0,0.94,0.0,19.2,19.2,11.53
1990-01-22 01:00:00,0.0,37.2,6.88,20.35,0.0,0.89,0.0,18.05,18.05,11.53
1990-01-22 02:00:00,0.0,37.39,6.88,20.35,0.0,0.89,0.0,18.14,18.14,11.53
1990-01-22 03:00:00,0.0,37.95,6.88,20.35,0.0,0.9,0.0,18.41,18.41,11.53
1990-01-22 04:00:00,0.0,38.75,6.88,20.35,0.0,0.92,0.0,18.8,18.8,11.53
1990-01-22 05:00:00,0.0,39.87,6.88,20.35,0.0,0.95,0.0,19.35,19.35,11.53
1990-01-22 06:00:00,0.0,41.0,6.88,20.35,0.0,0.98,0.0,19.89,19.89,11.53
1990-01-22 07:00:00,-0.5,40.22,6.88,20.35,-0.0,0.96,-0.0,19.51,19.51,11.53
1990-01-22 08:00:00,-0.5,41.42,6.88,20.35,-0.0,0.99,-0.0,20.09,20.09,11.53
1990-01-22 09:00:00,561.03,40.85,6.88,20.35,0.06,0.97,0.41,19.82,20.23,11.53
1990-01-22 10:00:00,824.79,40.52,6.88,20.35,0.09,0.97,0.6,19.66,20.26,11.53
1990-01-22 11:00:00,1525.5,39.27,6.88,20.35,0.16,0.94,1.11,19.05,20.16,11.53
1990-01-22 12:00:00,803.03,33.42,6.88,20.35,0.08,0.8,0.58,16.21,16.8,11.53
1990-01-22 13:00:00,674.08,32.22,6.88,20.35,0.07,0.77,0.49,15.63,16.12,11.53
1990-01-22 14:00:00,356.87,29.52,6.88,20.35,0.04,0.7,0.26,14.32,14.58,11.53
1990-01-22 15:00:00,259.57,29.52,6.88,20.35,0.03,0.7,0.19,14.32,14.51,11.53
1990-01-22 16:00:00,-0.5,31.97,6.88,20.35,-0.0,0.76,-0.0,15.51,15.51,11.53
